Title	tip	these	could	indent	commands	would	make	works	cheap	things	mmm	under	an	first	vi	another	handy	not	delete	states	back	around	ignore	how	jumping	matters	what	new	graywh	after	do	lot	window	knowing	open	other	right	keep	modified	current	take	allows	left	more	good	characters	without	given	doing	undo	reader	they	mode	value	add	paragraph	there	grab	following	here	run	does	change	options	very	then	changed	only	used	vertical	cursor	x	will	setting	disable	need	buffer	screen	useful	type	most	switching	flag	two	tips	makes	sure	just	allow	but	reformat	process	map	easy	rss	love	shell	standard	set	os	plugin	already	normal	nice	get	many	my	visited	file	way	ruler	me	spaces	page	backtick	so	introduction	pattern	one	should	filetype	has	horizontal	anonymous	much	up	ex	thought	modelines	tabs	previous	specific	than	know	few	work	which	really	about	had	while	beginning	because	tao	like	split	might	scrolling	always	when	typing	basic	tab	number	remap	levels	working	inside	code	key	actually	some	even	between	removing	see	or	windows	autocompletion	autowrite	equal	quick	little	also	extending	out	programming	time	replace	insert	thanks	support	been	list	all	give	lines	history	different	over	them	any	put	emacs	files	was	line	why	hit	using	applications	easier	next	into	eclipse	where	something	great	directory	find	no	found	name	converting
	0	0	0	0	0	14	18	0	0	0	0	0	14	0	0	0	0	0	18	0	0	0	18	17	0	0	0	34	17	0	14	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	17	0	0	0	0	0	18	0	18	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	18	0	0	0	0	0	0	0	0	0	0	0	14	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	18	0	0	0	0	0	0	0	0	0	18	0	17	70	0	0	18	0	0	17	18	0	0	0	14	0	0	0	0	0	64	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	18
	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	0
	0	62	0	0	0	48	17	17	0	31	0	32	51	14	0	17	0	31	0	0	31	17	0	17	0	17	31	0	0	34	31	14	31	0	14	0	32	17	14	0	0	0	18	17	14	0	0	0	42	0	0	34	0	18	17	0	17	0	31	31	17	0	0	0	49	17	17	79	17	0	18	59	28	18	0	31	0	17	0	0	0	0	0	0	0	0	17	51	0	68	0	0	18	0	34	0	0	0	17	0	0	0	0	0	0	0	68	0	0	14	0	34	0	0	0	99	0	0	17	17	18	45	0	48	34	17	0	0	0	0	17	17	0	17	0	0	82	17	28	51	17	0	17	0	34	0	14	0	17	0	0	0	0	14	0	0	48	0	0	0	0	51	14	14	0	34	0	0	0	0	0	0	0	51	0	34	0	0	0	0	51	14	62	14	31	0	0	0	0	0	0	17	0	0	18	34	17	17	0	31	17	0	0	28	0	15	0	0	0	35	17	0	0	0
	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	18	0	0	17	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	17	0	14	0	0	14	18	0	17	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	17	14	17	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	17	0	0	0	0	0	0	0	0	0	17	0	0	18	0	17	0	18	0	34	0	0	0	18	0	0	0	0	0	0	0	17	0	0
	0	0	0	0	0	17	0	0	0	17	0	0	14	17	0	0	18	0	0	0	0	0	0	0	0	0	34	17	0	17	17	0	0	0	0	0	0	34	0	0	0	0	0	52	34	18	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	34	0	0	0	0	0	0	0	0	0	0	34	18	0	0	0	0	0	0	0	17	0	34	0	0	0	0	14	0	0	0	31	0	18	0	17	0	0	0	0	17	34	0	0	0	0	0	0	17	31	14	0	0	17	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	34	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
	17	0	0	0	0	14	0	17	0	0	0	0	0	0	0	17	17	0	34	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	17	0	0	14	14	0	0	0	0	15	0	17	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	17	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	34	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	14	0	17	34	0	0	0	0	0	0	0	0	0	0	0	0	64	34	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	17	0	17	0	0	0	0
	0	14	14	0	14	0	14	0	0	17	0	0	34	0	0	0	0	48	0	0	0	0	0	0	0	0	17	14	17	0	17	0	17	0	31	17	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	17	0	14	31	0	14	0	14	0	0	0	0	0	0	17	0	17	0	0	0	0	28	0	0	17	0	18	0	0	0	0	0	0	0	0	0	34	0	45	0	0	14	34	0	17	0	28	17	0	0	31	0	0	14	0	17	0	34	31	0	14	0	0	0	17	0	0	0	28	0	0	0	16	34	17	0	0	0	78	14	0	34	0	14	0	0	17	31	0	14	0	17	0	17	45	0	0	0	14	0	0	59	0	34	0	0	0	0	17	17	0	0	0	0	0	28	14	0	0	0	14	17	0	0	0	0	0	0	0	17	0	14	14	0	0	0	0	14	0	17	0	0	0	0	31	0	0	0	60	0	0	31	0	0	0	0	17	0	0	0	0	17	0
	14	0	17	0	14	0	17	0	0	0	0	0	0	0	0	0	14	0	0	0	31	0	0	0	0	0	0	0	0	0	14	14	31	0	0	0	0	0	0	14	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	34	0	0	0	0	123	0	0	0	0	0	0	18	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	31	0	34	0	17	0	0	14	0	0	14	0	16	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	31	0	0	0	0	0	0	0	18	0	28	0	0	0	0	0	14	34	14	0	0	0	0	0	17	0	14	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0
	0	14	17	18	0	0	0	0	17	0	0	0	0	14	0	0	34	14	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	35	17	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	28	0	0	0	17	0	48	0	17	0	14	0	35	0	0	31	0	31	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	17	34	0	0	0	0	17	0	0	0	17	0	0	14	0	0	0	0	0	17	0	0	0	0	0	15	18	0	17	14	17	0	0	34	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0
	14	0	31	0	14	45	14	51	0	34	0	0	0	14	0	0	49	17	0	0	14	17	0	68	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	17	14	0	0	86	0	18	14	14	17	0	0	0	0	0	0	0	34	0	14	1	17	17	0	0	14	51	0	17	34	0	0	0	85	0	0	17	0	0	0	14	0	0	17	45	0	0	0	0	0	34	0	0	0	14	0	0	97	0	0	0	0	0	0	0	34	17	34	0	14	17	0	0	17	0	17	17	0	36	34	17	0	17	0	64	34	0	0	0	0	0	17	0	0	0	17	0	17	17	34	17	79	0	17	0	51	17	17	0	0	14	0	17	0	0	0	0	0	0	0	0	0	17	0	0	17	0	17	0	0	0	0	18	0	0	0	17	0	0	0	0	31	0	17	0	51	17	45	0	0	17	0	34	0	0	17	34	93	17	0	0	0	0	17	28	0	0	82	0	14	0	0	17	0	0
	0	0	0	0	0	31	18	0	0	17	0	0	14	17	0	0	0	0	18	0	0	0	18	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	14	17	0	0	0	0	0	0	18	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	49	0	0	0	0	17	18	0	0	14	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	18	14	0	0	0	14	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
	0	0	0	18	0	0	0	0	0	0	18	0	0	0	17	0	0	0	0	18	0	0	0	17	18	0	0	0	0	28	0	0	18	18	0	0	0	0	0	17	0	0	0	0	0	18	0	0	0	18	36	0	17	0	0	0	0	18	0	0	0	0	0	18	0	28	0	0	17	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	17	0	0	0	0	0	0	0	0	18	0	0	18	17	0	0	0	0	0	0	17	17	0	0	0	16	0	0	0	0	0	0	18	0	0	0	0	0	31	0	0	0	0	18	0	18	17	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	34	0	17	18	0	0	36	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	17	0	0	18	0	0	18	0	14	18	0	0	0	0	0
	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	17	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	28	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	48	31	0	0	0	0	0	14	0	0	0	14	15	0	0	16	0	14	0	0	0	0	17	0	0	0	0	0	14	31	0	0	0	0	14	0	28	0	0	0	0	31	0	18	0	0	0	0	0	0	0	0	0	0	0	17	0	14	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	17	0	0
	17	0	0	0	17	0	35	17	0	0	0	0	14	0	0	0	0	17	18	0	0	0	18	17	0	0	17	0	0	17	0	0	0	0	0	0	0	0	18	0	0	0	0	0	34	0	0	0	0	0	0	14	0	0	0	18	0	0	14	0	0	17	0	0	14	0	18	18	0	0	17	0	17	0	0	34	0	0	17	17	0	0	18	0	18	0	17	0	0	0	18	0	0	0	18	0	0	0	17	0	0	0	0	17	0	0	34	0	0	0	0	17	18	18	81	14	0	0	0	0	0	0	0	80	14	0	0	0	18	18	0	0	31	0	0	17	0	17	17	0	14	31	0	0	17	0	17	0	0	17	0	0	0	0	50	0	0	0	0	14	0	48	0	17	18	0	0	36	0	0	18	0	0	0	18	0	0	0	0	0	17	0	0	0	18	0	0	18	0	0	0	0	17	0	0	51	0	0	0	0	0	14	0	0	0	0	0	34	0	14	17	0	0	18
	0	0	0	0	0	0	0	14	0	0	0	0	18	0	18	17	0	34	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	17	0	0	0	0	0	0	0	14	18	0	0	0	17	0	0	1	0	0	0	0	0	14	0	0	17	18	0	18	14	0	18	17	0	18	0	14	0	18	0	0	0	0	0	17	14	17	0	0	0	0	0	0	0	17	14	18	31	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	18	0	17	0	14	0	18	16	51	0	0	0	0	0	0	0	34	0	0	0	0	17	14	0	17	0	0	0	17	18	14	0	0	17	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	31	18	0	14	35	17	0	17	0	0	0	0	0	14	0	0	0	0	34	18	0	14	17	18	18	14	0	18	0	0	0	0	0	0	0	0	0
	0	0	0	118	0	0	0	0	0	0	0	0	17	17	0	17	0	17	0	18	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	0	31	0	0	17	18	17	0	0	0	17	0	0	17	36	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	82	0	0	0	0	0	0	34	0	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	34	0	0	0	66	17	0	0	0	0	34	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	34	0	0	0	0	0	0	0	17	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	18	0	0	0	0	0	0	51	0	0	0	0	0	15	17	0	18	0	0	0	0	18	0	0	0	17	0	34	0	18	18	0	0	0	0	0	0	17	15	0	0	0	18	0	0	0	18	53	0	16	0	0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	15	0	0	0	18	0	18	17	0	0	18	0	15	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	30	0	0	14	0	15	0	0	0	0	0	34	0	0	18	0	0	18	0	0	18	0	0	0	0	0
	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	18	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	34	0	17	0	0	0	0	0	0	18	0	0	0	0	0	31	0	17	0	0	0	34	0	0	0	0	0	0	17	0	18	17	0	0	0	0	32	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	17	0	0	17	0	0	14	17	0	0	0	0	17	0	0	0	0	0	17	0	0	34	0	0	17	34	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	17	0	17	0	17	0	0	0	0	17	0	0	0	0	0	14	14	14	0	34	14	18	0	0	17	0	0	0	52	0	0	0	0	82	0	0	0	0	0	0	0	14	28	0	0	0	0	0	17	0	0	0	14	17	0	62	0	0	0	17	0	0	0	17	0	14	0	16	0	0	0	0	0	0	0	0	0	17	0	14	0	34	14	0	14	0	17	0	0	0	51	15	0	31	0	0	0	0	0	0	0	35	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	62	0	0	0	0	0	0	17	0	14	0	34	0	0	0	0	14	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	17	17	0	0	0	0
	0	0	0	0	0	0	0	17	0	0	0	0	35	17	86	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	69	0	17	0	34	0	14	0	65	0	0	0	0	31	0	0	0	18	0	18	48	0	18	0	17	18	0	48	0	18	0	0	0	0	0	34	14	0	0	0	0	0	17	17	0	0	0	18	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	17	18	0	0	31	0	17	18	32	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	51	18	0	0	0	48	14	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0	18	0	0	18	17	0	0	0	0	0	0	0	0	17	0	0	0	0	98	0	34	82	18	36	0	14	18	0	0	0	0	17	17	0	0	0
	0	0	14	0	17	17	0	0	0	17	0	0	34	34	0	0	0	68	17	0	17	0	0	0	0	18	17	0	17	0	31	0	0	0	0	0	0	28	0	28	0	0	0	0	17	0	0	14	0	0	0	0	33	0	0	0	0	0	0	17	0	0	0	0	0	28	0	0	0	0	51	0	48	0	0	0	0	0	0	31	0	0	0	14	0	0	0	34	0	34	0	0	17	0	0	0	0	0	18	0	0	0	14	0	0	0	34	0	0	0	0	0	0	0	0	17	0	0	14	34	0	0	0	32	34	0	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	14	0	17	51	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	34	0	0	0	0	0	0	0	0	0	18	0	0	98	17	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	48	18	14	51	0	0	31	18	0	0	0	0	0	17	0	0	0	0
	0	0	0	0	0	28	0	0	18	0	0	0	14	0	0	17	0	0	0	0	18	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	70	0	28	0	0	0	0	0	0	17	0	0	0	0	0	18	0	17	0	17	0	18	0	18	0	0	0	0	0	0	18	0	28	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	42	0	0	0	17	0	0	17	0	0	0	0	0	0	17	0	0	0	0
	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	17	0	18	0	0	0	0	18	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	17	0	17	17	0	18	0	0	0	18	36	0	0	0	0	0	49	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	45	0	0	0	16	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	18	0	67	15	0	0	18	0	34	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	18	0	0	15	0	0	0	36	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	18	0	0	14	0	0
	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	14	0	0	0	18	0	0	0	18	36	0	0	0	0	0	0	35	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	18	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	18	0	0	0	0	0	0	17	0	0	0	18	0	18	0	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	14	0	0	0	0	18	0	0	36	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	18	0	0	18	0	0	18	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	17	0	0	0	17	18	0	0	0	0	0	18	0	17	0	0	0	0	0	0	0	0	18	0	0	0	0	14	0	0	14	0	0	0	17	0	17	0	0	18	0	31	18	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	42	17	0	0	0	0	0	0	0	0	0	0	18	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	70	17	0	0	0	0	0	0	0	0	0	0	0	17	34	69	0	0	14	0
	0	0	34	42	0	0	0	0	0	17	0	0	17	0	0	17	14	17	14	0	0	0	0	17	0	18	0	0	0	0	34	0	0	0	0	0	0	34	0	62	0	0	0	34	0	17	0	0	0	0	0	0	53	0	0	0	0	0	0	14	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	18	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	45	17	0	0	0	16	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	14	31	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	67	0	0	0	0	0	34	0	0	0	14	0	0	0	18	0	0	96	18	0	0	0	0	17	18	0	0	0	17	0	0	0	0	0	0
	0	0	0	18	0	34	0	0	0	0	18	0	17	0	0	0	0	0	0	36	0	0	0	34	18	0	0	17	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	31	17	18	0	0	0	69	36	0	0	0	0	0	0	18	0	0	0	0	0	18	17	0	0	17	0	0	0	0	0	18	0	0	36	0	0	136	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	48	0	34	0	0	0	0	18	0	51	0	0	0	0	0	0	0	0	18	0	18	0	0	0	18	0	17	17	0	0	0	0	18	0	0	0	0	0	0	0	14	0	14	0	0	0	18	0	0	0	0	0	0	18	17	0	36	0	0	0	0	0	0	0	0	17	0	0	34	0	0	0	0	0	0	0	99	0	0	18	0	0	18	0	0	18	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	14	0	17	0	14	0	0	0	0	17	0	0	14	0	0	0	0	32	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	0	0	35	0	0	0	0	0	0	0	0	0	14	0	0	0	18	0	0	1	18	0	0	0	0	0	80	0	0	0	14	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
	17	0	17	0	0	0	35	17	0	0	0	0	17	14	0	0	0	51	18	0	0	0	18	0	0	0	85	0	0	17	48	0	0	0	0	0	0	0	18	0	0	0	0	34	0	0	0	34	17	0	0	0	17	0	0	70	0	0	14	0	0	34	0	0	0	34	18	18	0	0	31	0	17	0	0	0	0	0	0	17	0	0	18	68	18	0	0	17	17	34	84	0	0	0	18	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	18	18	18	0	0	0	17	17	0	17	0	64	0	0	17	0	18	18	0	0	17	17	0	17	17	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	34	18	0	0	0	17	0	0	0	0	0	18	0	17	36	0	0	18	0	0	51	18	0	0	0	0	0	17	0	17	0	35	0	17	18	0	0	0	17	0	0	0	0	31	17	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	18
	14	0	17	0	0	0	0	0	0	0	0	0	17	87	0	0	0	45	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	17	0	0	17	0	14	28	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	0	49	0	0	14	0	0	17	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	17	0	0	0	0	0	28	0	29	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	18	0	0	0	0	0	0	18	0	17	0	0	0	17	28	18	18	0	0	0	0	0	0	18	0	0	0	0	0	0	17	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	17	0	17	0	0	0	0
